,lat,lon,MWS,CPSL,shum,ciz,vvr,vor,Rp
1250,23.2,-92.8,148.0,980,3444.41,13.69,-0.14,178.32,800.47
1251,23.7,-94.0,148.0,977,3236.01,15.16,-0.24,210.72,589.61
1252,24.1,-95.1,157.2,959,3316.71,13.72,-0.21,221.6,741.97
1253,24.4,-96.1,203.5,948,3363.07,12.3,-0.08,162.84,818.28
1254,24.6,-96.9,203.5,944,3348.83,13.47,-0.26,182.2,579.82
1255,24.8,-97.6,203.5,944,3843.66,15.109999656677246,-0.3100000023841858,294.5,465.58
1256,25.0,-98.7,129.5,975,3673.62,13.57,-0.21,164.27,594.17
1257,25.0,-99.7,83.25,995,3889.11,11.97,-0.12,141.36,784.48
1258,25.0,-100.5,55.5,1000,3953.14,11.5,-0.18,134.33,650.42
1259,25.0,-101.1,46.25,1007,3895.49,9.34,-0.1,138.83,551.91
1260,23.7,-90.7,46.25,1006,3867.0,12.22,-0.02,165.05,794.1
1261,24.5,-91.8,46.25,1006,3597.96,10.89,-0.04,167.05,663.2
1262,25.2,-92.9,55.5,1005,3458.59,12.93,-0.13,198.47,673.04
1263,25.8,-94.0,64.75,1004,3544.84,12.91,-0.1,158.72,1008.09
1264,26.3,-95.2,64.75,1003,3440.47,12.77,0.03,112.96,952.39
1265,27.2,-96.2,64.75,1005,3725.43,11.390000343322754,-0.1099999994039535,229.05,448.39
1266,28.0,-96.9,55.5,1006,4458.76,9.3100004196167,-0.25,635.02,262.18
1267,28.1,-97.1,55.5,1006,3910.17,10.949999809265137,-0.0700000002980232,278.05,403.14
1268,28.8,-97.8,46.25,1006,3706.77,12.229999542236328,-0.1000000014901161,174.47,455.07
1269,29.4,-98.6,46.25,1006,3152.23,13.55,-0.08,110.32,733.68
1270,30.0,-99.5,46.25,1007,2912.91,12.25,-0.05,68.36,613.68
1271,30.5,-100.6,37.0,1008,3573.14,11.109999656677246,-0.0900000035762786,157.94,390.27
1272,31.1,-101.4,37.0,1008,2963.66,12.66,-0.03,68.1,626.43
1273,31.8,-101.8,37.0,1008,3107.24,11.83,-0.06,69.28,748.63
1274,32.5,-101.8,37.0,1008,3283.43,15.18000030517578,-0.1700000017881393,126.58,459.5
1275,33.2,-101.5,37.0,1008,4343.69,16.209999084472656,-0.0900000035762786,638.13,251.68
1276,34.0,-101.0,37.0,1007,4064.57,15.149999618530272,-0.0599999986588954,507.37,278.96
1277,34.8,-100.1,46.25,1004,3085.4,17.18,-0.07,49.0,721.96
1278,28.1,-87.4,46.25,1010,2474.52,13.65999984741211,-0.1500000059604644,151.36,444.32
1279,28.1,-87.8,55.5,1009,2479.97,12.8100004196167,-0.1099999994039535,266.42,340.78
1280,28.1,-88.5,83.25,1002,2276.13,11.95,0.03,78.4,951.11
1281,28.1,-89.6,74.0,1005,2781.2,13.470000267028809,-0.1800000071525573,674.4,267.79
1282,28.1,-90.3,74.0,1002,3358.17,12.899999618530272,-0.5299999713897705,1102.22,214.23
1283,28.3,-91.0,74.0,1001,2854.26,12.100000381469728,-0.0900000035762786,327.12,382.58
1284,28.5,-91.7,92.5,999,2232.77,9.75,-0.03,78.8,556.76
1285,29.0,-92.9,101.7,997,2844.19,13.289999961853027,-0.1500000059604644,311.93,398.34
1286,29.6,-94.2,101.7,996,3720.7,16.709999084472656,-0.3600000143051147,821.13,277.76
1287,30.0,-94.8,74.0,999,4043.67,15.1899995803833,-0.2300000041723251,1030.0,228.31
1288,30.6,-95.7,55.5,1003,2956.83,12.5600004196167,-0.0299999993294477,134.86,473.52
1289,31.4,-97.0,46.25,1008,2361.7,11.13,-0.07,2.76,856.68
1290,32.0,-98.0,37.0,1011,2570.25,11.59,-0.02,25.88,530.87
1291,32.7,-98.7,37.0,1012,2625.21,7.199999809265137,0.0399999991059303,108.49,485.44
1292,24.3,-69.6,74.0,1009,2576.11,12.2,-0.11,160.95,757.75
1293,24.6,-70.1,74.0,1009,2492.51,13.16,-0.1,166.98,806.76
1294,25.1,-70.7,83.25,1009,2460.55,13.68,-0.18,226.45,668.99
1295,25.9,-71.2,92.5,1006,2368.14,16.71,-0.1,240.31,642.18
1296,27.0,-71.8,92.5,1006,2093.47,19.290000915527344,-0.1500000059604644,422.44,464.18
1297,27.4,-72.7,92.5,1006,2024.71,17.96,-0.08,196.43,768.62
1298,27.4,-73.3,83.25,1008,2179.08,17.36,-0.11,253.86,1036.78
1299,28.1,-73.5,74.0,1008,2077.76,17.26,-0.04,215.55,910.03
1300,29.0,-74.4,64.75,1008,2079.69,16.65,-0.04,270.32,558.07
1301,29.7,-75.4,64.75,1008,2262.49,17.89,-0.12,234.06,741.81
1302,30.1,-75.7,64.75,1007,2668.83,18.35,-0.16,235.79,813.9
1303,31.0,-75.0,64.75,1006,2685.94,19.24,-0.09,260.91,742.06
1304,25.7,-83.0,46.25,1008,2965.04,10.63,-0.04,190.5,585.9
1305,25.7,-83.3,46.25,1008,3114.59,12.13,-0.1,202.53,539.17
1306,25.9,-83.7,55.5,1008,3399.44,10.8,-0.21,213.92,596.88
1307,26.1,-84.1,55.5,1008,3901.58,9.97,-0.05,234.73,559.52
1308,26.5,-85.0,55.5,1008,3954.01,7.699999809265137,0.0299999993294477,478.49,361.64
1309,27.1,-86.1,46.25,1008,3666.16,11.399999618530272,-0.1199999973177909,403.73,447.3
1310,28.0,-87.5,46.25,1009,3543.36,12.78,-0.08,216.87,649.42
1311,29.0,-88.4,46.25,1009,3759.77,11.25,0.0599999986588954,250.31,481.24
1312,29.4,-88.8,46.25,1008,3247.46,8.8100004196167,-0.1899999976158142,992.37,122.23
1313,29.7,-89.0,46.25,1008,3778.33,12.899999618530272,-0.0700000002980232,190.03,488.0
1314,29.8,-89.0,46.25,1008,3436.57,12.19,-0.07,101.47,668.64
1315,30.0,-88.9,46.25,1007,3488.2,11.83,-0.01,63.59,672.43
1316,30.4,-88.8,46.25,1007,4904.55,8.630000114440918,0.0099999997764825,890.87,110.56
1317,30.8,-88.6,46.25,1008,4306.38,11.380000114440918,-0.0,562.77,203.94
1318,31.4,-88.0,46.25,1008,3733.14,11.300000190734863,-0.1199999973177909,167.59,435.74
1319,32.0,-87.3,37.0,1009,3314.46,12.16,-0.04,55.76,639.71
1320,32.5,-86.5,27.75,1010,2971.39,11.32,0.03,35.67,659.24
1321,32.8,-85.9,27.75,1011,3745.07,9.960000038146973,-0.0799999982118606,279.61,326.7
1322,33.0,-85.4,27.75,1012,3595.28,9.970000267028809,-0.2000000029802322,248.88,351.18
1323,32.8,-85.0,27.75,1012,3459.57,11.13,-0.11,45.74,758.03
1324,32.5,-84.9,27.75,1013,3720.25,10.229999542236328,0.0399999991059303,151.23,438.77
1325,32.0,-85.0,27.75,1013,3037.06,9.03,-0.08,28.6,562.93
1326,31.5,-85.1,37.0,1013,3114.91,9.07,-0.12,50.97,891.99
1327,30.8,-85.3,37.0,1011,3295.61,10.39,-0.11,85.89,726.37
1328,30.0,-85.6,37.0,1010,3318.81,10.49,0.02,59.86,828.77
1329,29.3,-86.0,37.0,1009,3402.72,13.06,-0.1,60.63,656.49
1330,29.3,-86.8,46.25,1008,3521.41,14.07,-0.09,119.01,827.16
1331,29.6,-87.7,46.25,1007,3992.79,14.4,-0.02,111.78,948.93
1332,30.0,-88.6,46.25,1008,3945.95,15.89,0.0,70.21,507.74
1333,30.7,-89.4,46.25,1008,3872.58,17.950000762939453,0.0299999993294477,169.64,487.59
1334,31.3,-90.3,37.0,1009,4026.08,14.920000076293944,-0.209999993443489,383.38,375.8
1335,31.7,-91.0,27.75,1010,4050.72,15.5,-0.0900000035762786,187.86,489.91
1336,14.9,-61.4,74.0,1007,2512.19,14.71,-0.17,207.63,662.06
1337,15.1,-62.5,74.0,1007,2771.35,14.02,-0.09,215.7,685.23
1338,15.4,-63.6,74.0,1006,2783.69,14.97,-0.05,222.59,675.53
1339,15.7,-64.8,74.0,1005,2817.51,13.74,-0.1,208.93,584.2
1340,16.0,-66.2,83.25,1004,2548.16,14.1,-0.02,187.44,719.06
1341,16.3,-67.7,83.25,1003,2429.08,15.94,-0.09,164.31,681.64
1342,16.6,-69.1,83.25,1003,2483.69,16.69,-0.14,199.39,528.74
1343,16.8,-70.3,83.25,1003,2606.9,16.19,-0.12,212.46,623.81
1344,16.9,-70.7,83.25,1003,2821.82,16.32,-0.14,220.69,659.86
1345,16.9,-71.3,83.25,1004,3013.37,15.79,-0.17,204.12,701.95
1346,17.3,-72.2,83.25,1006,3112.86,13.119999885559082,-0.1700000017881393,232.2,489.31
1347,17.9,-73.4,55.5,1009,2739.33,10.48,-0.14,156.07,541.81
1348,18.8,-74.6,46.25,1010,2719.64,9.34,-0.08,174.08,693.71
1349,19.8,-75.5,46.25,1011,2747.08,10.220000267028809,-0.0799999982118606,213.5,348.22
1350,21.0,-76.3,46.25,1011,2820.25,13.40999984741211,-0.1700000017881393,234.05,377.83
1351,22.4,-76.9,46.25,1012,2723.5,13.01,-0.16,88.1,522.44
1352,23.6,-77.4,46.25,1012,3219.09,10.890000343322754,-0.1299999952316284,180.14,481.12
1353,24.6,-77.9,46.25,1012,2927.01,11.82,-0.08,50.85,659.54
1354,25.6,-78.1,46.25,1011,3486.13,11.619999885559082,-0.2399999946355819,224.18,394.24
1355,26.4,-78.2,55.5,1011,3177.83,13.52,-0.08,48.21,641.58
1356,27.2,-78.1,64.75,1010,3186.82,13.94,-0.03,28.67,813.83
1357,28.4,-77.4,64.75,1009,3128.22,14.32,0.02,5.5,809.98
1358,29.7,-76.4,55.5,1009,2943.71,15.72,-0.06,3.43,533.14
1359,30.7,-74.8,55.5,1009,3060.9,14.75,-0.05,16.82,906.68
1360,11.6,-46.7,55.5,1008,3049.69,14.8100004196167,-0.1899999976158142,151.08,483.96
1361,12.0,-48.2,55.5,1008,3205.96,13.16,-0.1,80.21,624.49
1362,12.4,-49.9,55.5,1008,3099.74,14.239999771118164,-0.0900000035762786,105.6,483.98
1363,12.7,-51.7,55.5,1008,2927.21,13.83,-0.13,21.65,513.66
1364,13.0,-53.6,64.75,1007,2898.59,14.210000038146973,-0.0900000035762786,165.85,457.58
1365,13.2,-55.5,83.25,1006,2967.33,15.87,-0.21,117.33,523.53
1366,13.4,-57.5,83.25,1005,2767.58,15.42,-0.16,202.38,500.83
1367,13.6,-59.7,74.0,1005,2522.0,14.87,-0.11,180.71,670.56
1368,13.7,-61.6,74.0,1003,2574.66,13.65999984741211,-0.1500000059604644,266.71,486.91
1369,13.8,-63.3,74.0,1003,3015.3,11.7,-0.12,187.45,589.4
1370,13.8,-64.8,74.0,1004,3242.89,11.31,-0.18,221.72,695.44
1371,13.9,-66.4,83.25,1005,3332.91,11.56,-0.21,231.31,748.81
1372,14.2,-67.9,83.25,1005,3234.2,13.67,-0.24,236.39,596.8
1373,14.6,-69.5,83.25,1005,3095.63,12.24,-0.13,215.73,714.06
1374,15.0,-71.5,83.25,1006,2897.79,11.28,-0.03,196.47,788.65
1375,15.0,-73.8,83.25,1006,2728.26,12.05,-0.05,230.17,659.06
1376,15.0,-76.1,83.25,1006,2786.35,11.11,-0.1,206.84,627.91
1377,15.1,-77.8,83.25,1005,2852.86,10.07,-0.13,212.19,766.85
1378,15.2,-78.9,83.25,1003,3226.29,10.16,-0.17,221.47,878.58
1379,15.4,-79.6,92.5,998,3479.74,11.12,-0.15,245.28,650.2
1380,15.7,-80.2,101.7,996,3545.37,12.65,-0.19,229.83,718.03
1381,16.2,-81.2,101.7,995,3739.94,12.76,-0.22,234.52,702.6
1382,16.7,-82.2,101.7,994,3788.07,10.77,-0.11,214.44,856.6
1383,17.3,-83.3,101.7,993,3922.07,12.05,-0.15,201.51,968.02
1384,17.8,-84.4,120.2,988,4058.9,13.94,-0.18,203.45,903.19
1385,18.4,-85.7,138.7,983,4017.8,14.93,-0.24,203.21,854.8
1386,18.7,-87.1,148.0,979,4392.97,15.7,-0.23,225.18,773.38
1387,18.7,-87.2,148.0,977,4398.09,15.47,-0.22,227.33,786.88
1388,18.8,-87.7,157.2,973,4361.85,15.09,-0.2,226.1,863.0
1389,18.8,-88.3,148.0,973,4328.71,14.06,-0.22,223.39,803.97
1390,18.8,-89.6,111.0,983,4063.36,13.52,-0.16,212.28,820.46
1391,18.8,-90.8,92.5,993,3948.19,13.32,-0.13,223.09,971.98
1392,18.8,-91.7,101.7,993,4241.23,13.87,-0.19,246.73,724.32
1393,18.7,-92.8,111.0,992,4206.99,17.16,-0.32,196.45,864.62
1394,18.4,-93.8,101.7,989,4293.02,15.25,-0.29,214.29,821.11
1395,18.3,-94.6,101.7,989,4210.62,15.3,-0.36,216.14,859.65
1396,18.2,-94.9,92.5,993,4255.72,14.98,-0.36,207.31,907.17
1397,18.0,-96.0,74.0,997,4354.15,13.5,-0.33,155.45,645.94
1398,17.9,-97.2,55.5,1002,4130.02,14.76,-0.34,156.15,776.25
1399,19.2,-92.3,46.25,1009,3941.56,12.8,-0.13,136.63,816.4
1400,20.0,-93.2,55.5,1009,3877.12,11.63,-0.15,145.92,781.9
1401,21.3,-93.4,64.75,1007,3752.03,12.4,-0.08,137.24,597.31
1402,22.3,-94.3,74.0,1005,3469.88,14.62,-0.13,134.87,667.72
1403,22.8,-95.6,83.25,1005,3335.24,16.309999465942383,-0.1800000071525573,283.1,447.58
1404,22.2,-96.7,74.0,1003,3407.24,14.31999969482422,-0.1599999964237213,226.33,489.26
1405,22.0,-97.3,74.0,1001,3931.87,13.73,-0.1,158.6,817.8
1406,22.0,-97.4,74.0,1000,3934.2,14.06,-0.08,158.02,829.24
1407,22.0,-97.7,74.0,1002,4005.36,15.15,-0.12,183.47,703.88
1408,21.9,-98.0,64.75,1004,4059.76,15.04,-0.12,195.83,640.86
1409,21.8,-98.8,46.25,1005,4110.35,14.64,-0.21,134.73,935.2
1410,21.7,-99.8,37.0,1005,4373.4,12.28,-0.19,176.68,560.62
1411,21.6,-101.0,27.75,1002,4753.47,11.14,-0.2,95.89,679.12
1412,16.3,-77.5,74.0,1004,2784.29,12.43,-0.06,145.0,901.52
1413,16.3,-79.2,74.0,1003,2842.75,12.99,-0.1,142.23,691.51
1414,16.3,-80.8,83.25,1001,3137.14,13.73,-0.23,168.64,767.6
1415,16.4,-82.2,101.7,994,3343.44,14.8,-0.22,187.37,870.84
1416,16.0,-83.1,101.7,993,3401.15,15.01,-0.14,185.92,784.96
1417,16.3,-84.3,111.0,989,3582.66,14.84,-0.16,171.01,758.69
1418,16.9,-85.4,120.2,988,3787.1,14.42,-0.33,177.07,653.95
1419,17.3,-86.9,129.5,984,4344.26,14.99,-0.38,200.72,826.65
1420,17.4,-87.8,138.7,979,4447.79,15.51,-0.3,214.04,819.17
1421,17.4,-88.3,138.7,979,4435.28,15.68,-0.27,218.75,852.39
1422,17.4,-89.4,111.0,989,4194.49,13.34,-0.14,200.69,850.73
1423,17.6,-90.3,74.0,995,4178.98,12.0,-0.13,177.2,922.38
1424,18.0,-91.2,64.75,1000,4439.08,11.87,-0.27,199.6,799.24
1425,18.3,-92.3,64.75,1001,4608.31,14.45,-0.24,210.09,694.63
1426,18.5,-93.5,74.0,1001,4515.01,14.84,-0.18,183.37,589.16
1427,18.7,-94.7,92.5,999,4540.48,13.55,-0.24,183.63,644.9
1428,18.9,-95.6,92.5,999,4573.3,13.44,-0.24,154.7,902.64
1429,19.0,-96.0,92.5,999,4624.05,13.73,-0.22,157.23,816.38
1430,19.0,-96.5,83.25,1004,4833.37,13.86,-0.3,179.82,734.09
1431,19.0,-97.5,46.25,1008,4694.59,11.98,-0.33,153.02,808.58
1432,10.3,-46.4,46.25,1011,3966.55,14.100000381469728,-0.1099999994039535,753.78,204.97
1433,10.4,-47.5,55.5,1010,3291.72,15.020000457763672,-0.1199999973177909,428.71,308.86
1434,10.6,-48.7,64.75,1008,3180.34,14.130000114440918,-0.1400000005960464,304.36,387.32
1435,10.8,-49.9,64.75,1008,3731.18,11.329999923706056,-0.0599999986588954,512.56,283.14
1436,11.0,-51.0,64.75,1008,3820.72,9.479999542236328,-0.0799999982118606,682.08,197.08
1437,11.2,-52.3,74.0,1007,3406.66,10.550000190734863,-0.2199999988079071,780.93,192.12
1438,11.4,-53.5,83.25,1007,3468.7,11.210000038146973,-0.1899999976158142,602.52,240.82
1439,11.6,-54.7,83.25,1007,2586.47,11.220000267028809,0.050000000745058,213.7,469.42
1440,11.9,-56.0,83.25,1006,2543.93,9.350000381469728,-0.1000000014901161,334.64,355.84
1441,12.2,-57.2,83.25,1006,2580.17,12.8100004196167,-0.1800000071525573,310.23,421.52
1442,12.6,-58.3,83.25,1006,2657.99,13.210000038146973,-0.1199999973177909,269.9,442.48
1443,13.0,-59.2,83.25,1005,2137.49,12.579999923706056,-0.0700000002980232,190.67,498.88
1444,13.1,-59.4,83.25,1005,2486.85,12.949999809265137,-0.1199999973177909,452.26,324.3
1445,13.5,-60.2,83.25,1005,2858.3,11.770000457763672,-0.3300000131130218,630.06,274.62
1446,14.0,-60.9,83.25,1005,2696.12,12.779999732971191,-0.1899999976158142,317.16,378.29
1447,14.2,-61.2,83.25,1005,2760.19,13.6899995803833,-0.2599999904632568,352.79,362.16
1448,15.0,-62.0,83.25,1004,2293.14,13.81,-0.09,125.33,582.81
1449,15.7,-62.8,92.5,1003,2184.06,12.75,0.02,108.29,583.67
1450,16.4,-63.5,101.7,1001,2196.96,12.0,-0.05,86.24,511.36
1451,17.3,-64.2,111.0,999,1966.28,12.57,-0.07,70.07,572.38
1452,17.8,-64.6,120.2,995,3273.41,10.960000038146973,-0.1700000017881393,379.11,327.99
1453,18.4,-65.1,129.5,993,2983.35,11.779999732971191,-0.1500000059604644,252.74,400.72
1454,19.2,-65.7,138.7,989,3137.14,11.68000030517578,-0.1099999994039535,241.47,391.36
1455,20.0,-66.3,138.7,988,2839.09,12.890000343322754,-0.1599999964237213,139.54,460.44
1456,21.0,-66.9,138.7,986,3125.22,14.609999656677246,-0.3300000131130218,291.22,339.88
1457,22.0,-67.4,138.7,983,2313.27,12.0,-0.12,43.26,589.74
1458,22.8,-68.0,148.0,978,2365.59,12.63,-0.07,27.39,588.55
1459,23.5,-68.8,166.5,978,2416.44,12.28,-0.12,43.56,567.24
1460,24.3,-69.5,175.7,972,2500.61,12.72,-0.08,62.58,535.66
1461,24.8,-70.3,185.0,968,2561.91,12.62,-0.11,64.48,668.4
1462,25.3,-71.1,212.7,949,2700.87,12.98,0.02,77.38,522.71
1463,25.6,-72.1,222.0,947,2634.3,12.36,-0.06,61.29,819.94
1464,25.9,-73.0,231.2,944,2718.94,12.67,-0.07,93.59,765.15
1465,26.1,-74.0,240.5,942,2712.71,13.19,-0.14,112.85,626.23
1466,26.3,-74.7,249.7,939,3072.96,11.77,-0.08,140.33,542.69
1467,26.4,-75.6,268.2,934,3263.26,13.329999923706056,-0.0900000035762786,328.43,444.14
1468,26.5,-76.5,286.7,927,3056.64,12.63,-0.13,163.09,504.41
1469,26.5,-77.0,296.0,910,3075.65,13.13,-0.18,185.65,601.82
1470,26.5,-77.1,296.0,910,3158.97,13.05,-0.17,178.76,829.15
1471,26.6,-77.7,286.7,914,3255.37,14.22,-0.12,210.55,783.21
1472,26.6,-77.8,286.7,914,3266.62,14.2,-0.08,228.47,689.76
1473,26.6,-78.0,268.2,916,3836.36,13.9399995803833,-0.1800000071525573,560.87,412.56
1474,26.7,-78.3,249.7,927,3439.64,17.3,-0.19,210.72,831.62
1475,26.8,-78.4,231.2,938,3555.46,16.97,-0.16,226.27,849.27
1476,26.9,-78.5,212.7,944,3747.66,18.08,-0.21,278.59,711.17
1477,27.0,-78.5,194.2,950,3784.68,18.56,-0.16,268.22,643.64
1478,27.1,-78.5,185.0,954,4224.71,20.670000076293945,-0.3799999952316284,435.11,481.68
1479,27.6,-78.6,175.7,959,4060.42,17.860000610351562,-0.3100000023841858,470.56,486.74
1480,28.1,-78.8,166.5,959,3837.12,17.9,-0.24,328.43,659.46
1481,28.8,-79.2,166.5,964,3488.06,18.78,-0.26,355.59,666.35
1482,29.5,-79.6,166.5,963,3526.69,22.21999931335449,-0.2300000041723251,667.07,450.27
1483,30.1,-79.7,175.7,960,2965.51,21.75,-0.2,366.64,647.65
1484,30.7,-79.7,185.0,955,2679.42,22.21,-0.21,340.13,768.63
1485,31.4,-79.6,185.0,958,2951.0,22.13999938964844,-0.2199999988079071,569.98,496.01
1486,32.1,-79.2,185.0,958,2127.96,22.22,-0.13,398.8,798.35
1487,32.7,-78.9,175.7,958,2128.41,21.72,-0.16,416.52,745.57
1488,33.4,-77.9,166.5,956,3067.17,22.959999084472656,-0.2300000041723251,816.98,449.99
1489,34.1,-76.9,166.5,956,3918.11,25.46999931335449,-0.3300000131130218,1044.55,412.01
1490,28.0,-93.8,55.5,1009,3152.59,17.11,-0.17,177.36,583.65
1491,27.8,-93.9,64.75,1006,2978.19,17.85,0.03,136.6,636.32
1492,27.6,-94.1,83.25,1005,2933.27,18.05,-0.1,156.79,723.0
1493,27.7,-94.5,92.5,1001,3077.19,17.96,-0.27,257.05,547.0
1494,27.8,-94.7,92.5,999,2929.8,16.86,-0.11,217.52,876.4
1495,27.9,-95.0,92.5,998,2816.41,17.77,-0.04,186.3,1128.16
1496,28.1,-95.6,92.5,999,2898.22,17.65999984741211,-0.1899999976158142,489.41,429.44
1497,28.5,-96.3,92.5,999,2675.13,16.05,-0.12,245.78,679.79
1498,29.1,-96.9,55.5,1002,2615.0,14.98,-0.07,233.66,634.89
1499,28.9,-98.5,46.25,1002,2408.25,12.02,-0.01,173.51,711.97
1500,28.9,-98.9,37.0,1003,2271.85,12.7,-0.02,158.08,531.23
1501,29.0,-99.5,18.5,1007,2872.47,6.880000114440918,-0.0099999997764825,248.8,400.01
1502,28.9,-99.1,18.5,1008,3078.84,8.569999694824219,-0.0799999982118606,247.21,415.09
1503,28.5,-99.2,18.5,1008,3572.97,7.659999847412109,-0.1299999952316284,442.28,276.51
1504,28.3,-99.2,18.5,1008,3619.53,9.869999885559082,-0.2599999904632568,321.64,288.5
1505,28.1,-99.4,18.5,1009,3295.05,10.9399995803833,-0.1899999976158142,243.26,351.96
1506,27.8,-99.6,18.5,1009,2776.63,7.97,-0.05,158.5,523.27
1507,27.4,-99.5,18.5,1008,4265.4,8.039999961853027,-0.2599999904632568,211.22,275.87
1508,27.0,-99.3,18.5,1008,4730.17,9.369999885559082,-0.270000010728836,317.07,245.99
1509,26.8,-99.8,18.5,1008,5020.11,8.670000076293945,-0.3300000131130218,570.74,177.1
1510,26.6,-100.4,18.5,1008,4376.18,7.769999980926514,-0.1199999973177909,164.3,352.8
1511,26.5,-101.0,18.5,1007,4165.38,9.079999923706056,-0.1099999994039535,55.3,403.17
1512,11.1,-35.2,46.25,1009,3948.05,9.25,-0.1299999952316284,295.92,424.3
1513,11.2,-36.8,55.5,1008,3936.27,11.229999542236328,-0.4099999964237213,310.63,419.4
1514,11.3,-38.3,55.5,1007,3980.58,8.300000190734863,-0.1199999973177909,370.48,360.4
1515,11.5,-39.8,64.75,1005,4053.85,7.400000095367432,-0.1700000017881393,296.37,365.9
1516,11.9,-41.5,74.0,1003,4313.63,5.949999809265137,-0.3799999952316284,373.72,278.1
1517,12.3,-42.9,83.25,1000,4050.32,8.979999542236328,-0.1899999976158142,374.92,333.45
1518,12.8,-44.5,101.7,994,3585.79,9.770000457763672,-0.0399999991059303,332.65,429.31
1519,13.3,-45.8,120.2,987,3962.34,10.119999885559082,-0.1800000071525573,348.9,421.65
1520,13.7,-46.8,129.5,984,2969.62,10.8,-0.03,201.0,509.01
1521,14.2,-47.8,138.7,980,3319.25,10.3100004196167,-0.0700000002980232,287.54,468.54
1522,14.7,-48.5,166.5,970,4299.27,9.989999771118164,-0.3300000131130218,640.2,310.79
1523,15.4,-49.3,185.0,962,4171.53,12.880000114440918,-0.3000000119209289,460.37,408.58
1524,15.9,-50.0,185.0,962,3762.01,10.43000030517578,-0.0700000002980232,642.13,315.29
1525,16.6,-50.9,185.0,962,3833.01,12.15999984741211,-0.3499999940395355,1255.57,206.77
1526,17.2,-51.6,194.2,958,3551.3,12.029999732971191,-0.1800000071525573,642.38,323.26
1527,17.7,-52.3,212.7,948,3269.98,12.5,-0.2300000041723251,336.27,467.1
1528,18.1,-52.9,212.7,948,3139.43,11.600000381469728,-0.1500000059604644,327.98,428.18
1529,18.4,-53.6,212.7,948,3465.42,13.15999984741211,-0.5299999713897705,1037.55,246.31
1530,18.6,-54.4,212.7,948,3229.46,14.239999771118164,-0.4099999964237213,777.23,303.23
1531,18.8,-55.0,203.5,948,3123.39,15.15999984741211,-0.3700000047683716,604.45,347.26
1532,18.9,-55.8,194.2,954,2374.79,15.949999809265137,-0.1199999973177909,361.39,450.05
1533,19.0,-56.8,185.0,958,3669.61,13.399999618530272,-0.209999993443489,1090.15,269.22
1534,19.2,-58.1,185.0,956,2180.89,16.709999084472656,-0.270000010728836,416.03,428.38
1535,19.4,-59.3,203.5,948,2019.38,15.239999771118164,-0.1800000071525573,343.82,491.12
1536,19.6,-60.7,203.5,946,2687.51,12.8100004196167,-0.1700000017881393,478.17,394.0
1537,19.8,-62.1,212.7,950,4179.54,16.729999542236328,-0.6700000166893005,1182.19,254.14
1538,20.0,-63.5,222.0,949,3351.99,15.949999809265137,-0.3400000035762787,859.62,326.82
1539,20.3,-65.0,231.2,942,2758.44,15.050000190734863,-0.2599999904632568,445.77,450.78
1540,20.6,-66.4,222.0,941,3033.51,13.40999984741211,-0.1800000071525573,508.69,424.28
1541,21.0,-67.9,222.0,939,3427.61,16.290000915527344,-0.449999988079071,836.36,330.96
1542,21.1,-68.1,222.0,935,3399.22,16.270000457763672,-0.4900000095367431,790.33,343.06
1543,21.4,-69.1,222.0,937,3313.36,18.959999084472656,-0.5400000214576721,530.49,419.94
1544,21.8,-70.4,222.0,941,2528.78,14.55,-0.16,260.74,523.75
1545,22.2,-71.4,222.0,939,2695.44,16.950000762939453,-0.1700000017881393,331.08,498.94
1546,22.7,-72.5,231.2,937,3799.72,19.96999931335449,-0.4199999868869781,984.28,328.5
1547,22.8,-72.8,231.2,936,3455.38,18.940000534057617,-0.3199999928474426,723.68,372.22
1548,23.2,-73.5,222.0,939,3289.37,20.15999984741211,-0.3300000131130218,473.4,458.81
1549,23.8,-74.3,212.7,948,2818.67,19.85,-0.18,243.82,534.46
1550,24.0,-74.5,203.5,948,2841.7,20.21,-0.2,253.26,566.98
1551,24.2,-75.0,194.2,948,2926.98,20.49,-0.18,247.99,656.06
1552,24.6,-75.6,185.0,954,4442.99,22.670000076293945,-0.4600000083446502,822.44,376.8
1553,24.7,-75.7,185.0,954,3131.76,20.68,-0.16,259.88,557.04
1554,25.1,-76.1,175.7,956,3235.74,20.78,-0.33,265.21,601.96
1555,25.3,-76.3,175.7,958,3419.83,20.31,-0.34,292.58,560.28
1556,25.7,-77.1,166.5,960,3502.51,20.57,-0.2,315.49,720.86
1557,26.0,-77.5,157.2,960,3412.18,21.85,-0.11,304.58,674.98
1558,26.4,-77.9,157.2,960,4000.37,24.549999237060547,-0.3100000023841858,547.1,472.91
1559,26.6,-78.2,166.5,961,3784.97,23.16,-0.32,326.12,564.21
1560,26.8,-78.5,166.5,962,3761.63,21.62,-0.3,343.8,572.04
1561,26.8,-79.1,166.5,962,3703.8,18.64,-0.24,368.34,589.15
1562,27.0,-79.4,175.7,958,3468.13,20.04,-0.19,425.25,684.3
1563,27.2,-80.2,166.5,960,3352.11,20.32,-0.13,417.93,567.57
1564,27.2,-80.2,166.5,960,4927.19,23.18000030517578,-0.4900000095367431,1517.05,320.6
1565,27.4,-80.7,148.0,969,3704.47,20.08,-0.34,460.46,601.42
1566,27.8,-81.7,111.0,975,3827.11,18.92,-0.27,455.66,550.94
